corpus	fname	TimeSig	KeySig	last_mc	last_mn	length_qb	last_mc_unfolded	last_mn_unfolded	length_qb_unfolded	volta_mcs	all_notes_qb	n_onsets	n_onset_positions	guitar_chord_count	form_label_count	label_count	annotated_key	harmony_version	annotators	reviewers	composed_start	composed_end	composer	workTitle	movementNumber	movementTitle	workNumber	poet	lyricist	arranger	copyright	creationDate	mscVersion	platform	source	translator	title_text	lyricist_text	composer_text	musescore	ms3_version	subdirectory	rel_path	has_drumset	ambitus	comments	originalFormat	staff_1_ambitus	staff_1_instrument	staff_2_ambitus	staff_2_instrument	staff_3_ambitus	staff_3_instrument	staff_4_ambitus	staff_4_instrument	composed_source	subtitle_text	imslp	musicbrainz	viaf	wikidata	score_integrity	imslp.1	key	mode	typesetter	electronic editor	electronic encoder	text	pdf	score integrity	PDF
beethoven_piano_sonatas	16-2	1: 9/8	1: 0	119	119	552.62	119.0	119.0	552.62		1620.5	3982	2027	0	0	285	C	2.3.0	Adrian Nagel (2.2.0), Amelia Brey (2.3.0)	VZ, AB	1802	1802	Ludwig van Beethoven	Sonata no. 16	2	Adagio grazioso	op.31/1					2019-03-05	3.02	Apple Macintosh			Sonata no. 16		Ludwig van Beethoven	3.6.2	1.1.1	MS3	MS3/16-2.mscx	0	30-89 (F#1-F6)		xml	45-89 (A2-F6)		30-74 (F#1-D5)						OxfordMusicOnline	2. Adagio grazioso	https://imslp.org/wiki/Klaviersonaten_(Beethoven,_Ludwig_van)	https://musicbrainz.org/work/5d6411d4-cd22-3b4c-9902-060e51aee5d5	https://viaf.org/viaf/183674106	https://www.wikidata.org/wiki/Q145699											
beethoven_piano_sonatas	16-3	1: 2/2	1: 1	276	275	1102.0	276.0	275.0	1102.0		3060.08	4058	2571	0	0	703	G	2.3.0	Adrian Nagel (2.3.0)	VZ	1802	1802	Ludwig van Beethoven	Sonata no. 16	3	Rondo: Allegretto - presto	op.31/1					2019-03-05	3.02	Apple Macintosh			Sonata no. 16		Ludwig van Beethoven	3.6.2	1.1.1	MS3	MS3/16-3.mscx	0	31-89 (G1-F6)		xml	42-89 (F#2-F6)	piano	31-84 (G1-C6)	piano					OxfordMusicOnline	3. Rondo: Allegretto - presto	https://imslp.org/wiki/Klaviersonaten_(Beethoven,_Ludwig_van)	https://musicbrainz.org/work/6a9453ff-5eb6-339d-9241-e71525e0bf9c	https://viaf.org/viaf/183674106	https://www.wikidata.org/wiki/Q145699											
beethoven_piano_sonatas	17-1	1: 4/4	1: -1	232	228	934.5	320.0	317.0	1286.5	(, (, (, 8, 9, ,,  , 9, 0, ,,  , 9, 1, ,,  , 9, 2, ), ,,  , (, 9, 3, ,, ), ), ,, )	2625.5	2872	1623	0	0	352	d	2.3.0	Adrian Nagel (2.2.0), Hanné Becker (2.3.0)	AN	1802	1802	Ludwig van Beethoven	Sonata no. 17	1	Largo: Allegro	op.31/2					2019-03-05	3.02	Apple Macintosh			Sonata no. 17		Ludwig van Beethoven	3.6.2	1.1.1	MS3	MS3/17-1.mscx	0	29-89 (F1-F6)		xml	41-89 (F2-F6)	piano	29-81 (F1-A5)	piano					OxfordMusicOnline	1. Largo: Allegro	https://imslp.org/wiki/Klaviersonaten_(Beethoven,_Ludwig_van)	https://musicbrainz.org/work/e8440c0e-14c6-365f-9527-95c8dee93eef		https://www.wikidata.org/wiki/Q146311											
beethoven_piano_sonatas	17-2	1: 3/4	1: -2	103	103	309.0	103.0	103.0	309.0		984.67	1627	913	0	0	223	Bb	2.3.0	Adrian Nagel (2.3.0)	Victor Zheng	1802	1802	Ludwig van Beethoven	Sonata no. 17	2	Adagio	op.31/2					2019-03-05	3.02	Apple Macintosh			Sonata no. 17		Ludwig van Beethoven	3.6.2	1.1.1	MS3	MS3/17-2.mscx	0	29-89 (F1-F6)		xml	45-87 (A2-Eb6)		29-89 (F1-F6)						OxfordMusicOnline	2. Adagio	https://imslp.org/wiki/Klaviersonaten_(Beethoven,_Ludwig_van)	https://musicbrainz.org/work/4d62af62-c5af-3400-9ab8-809732514650		https://www.wikidata.org/wiki/Q146311											
beethoven_piano_sonatas	17-3	1: 3/8	1: -1	400	399	598.5	494.0	493.0	739.5		1468.13	3611	2383	0	0	460	d	2.3.0	Adrian Nagel (2.3.0)	Victor Zheng	1802	1802	Ludwig van Beethoven	Sonata no. 17	3	Allegretto	op.31/2					2019-03-05	3.02	Apple Macintosh			Sonata no. 17		Ludwig van Beethoven	3.6.2	1.1.1	MS3	MS3/17-3.mscx	0	29-89 (F1-F6)		xml	43-89 (G2-F6)		29-77 (F1-F5)						OxfordMusicOnline	3. Allegretto	https://imslp.org/wiki/Klaviersonaten_(Beethoven,_Ludwig_van)	https://musicbrainz.org/work/3d8ae4dd-a5f9-3bdf-b63f-4544a99e0fc6		https://www.wikidata.org/wiki/Q146311											
beethoven_piano_sonatas	18-1	1: 3/4	1: -3	253	253	759.0	341.0	341.0	1023.0		2060.0	3067	1701	0	0	269	Eb	2.3.0	Adrian Nagel (2.2.0), Hanné Becker (2.3.0)	AN	1802	1802	Ludwig van Beethoven	Sonata no. 18	1	Allegro	op.31/3					2019-03-05	3.02	Apple Macintosh			Sonata no. 18		Ludwig van Beethoven	3.6.2	1.1.1	MS3	MS3/18-1.mscx	0	29-89 (F1-F6)		xml	48-89 (C3-F6)	piano	29-81 (F1-A5)	piano					OxfordMusicOnline	1. Allegro	https://imslp.org/wiki/Klaviersonaten_(Beethoven,_Ludwig_van)	https://musicbrainz.org/work/78e92c5a-d4ac-3745-a887-d06d2e6f3ed9		https://www.wikidata.org/wiki/Q145699											
beethoven_piano_sonatas	18-2	1: 2/4	1: -4	173	169	346.0	232.0	228.0	464.0	(, (, (, 6, 2, ,,  , 6, 3, ), ,,  , (, 6, 4, ,,  , 6, 5, ), ), ,, )	785.38	2237	1251	0	0	273	Ab	2.3.0	Adrian Nagel (2.3.0)	Victor Zheng	1802	1802	Ludwig van Beethoven	Sonata no. 18	2	Scherzo: Allegretto vivace	op.31/3					2019-03-05	3.02	Apple Macintosh			Sonata no. 18		Ludwig van Beethoven	3.6.2	1.1.1	MS3	MS3/18-2.mscx	0	31-89 (G1-F6)		xml	43-89 (G2-F6)	piano	31-80 (G1-Ab5)	piano					OxfordMusicOnline	2. Scherzo: Allegretto vivace	https://imslp.org/wiki/Klaviersonaten_(Beethoven,_Ludwig_van)	https://musicbrainz.org/work/55fe6750-72c2-3ed5-8825-894bd42ed01b		https://www.wikidata.org/wiki/Q145699											
beethoven_piano_sonatas	18-3	1: 3/4	1: -3	73	61	203.0	124.0	112.0	348.0	(, (, (, 9, ,,  , 1, 0, ), ,,  , (, 1, 1, ,, ), ), ,,  , (, (, 1, 9, ,, ), ,,  , (, 2, 0, ,, ), ), ,,  , (, (, 5, 3, ,,  , 5, 4, ), ,,  , (, 5, 5, ,, ), ), ,,  , (, (, 6, 4, ,, ), ,,  , (, 6, 5, ,, ), ), )	678.25	816	327	0	0	178	Eb	2.3.0	Adrian Nagel (2.3.0)	Victor Zheng	1802	1802	Ludwig van Beethoven	Sonata no. 18	3	Menuetto: Moderato e grazioso	op.31/3					2019-03-05	3.02	Apple Macintosh			Sonata no. 18		Ludwig van Beethoven	3.6.2	1.1.1	MS3	MS3/18-3.mscx	0	34-87 (Bb1-Eb6)		xml	55-87 (G3-Eb6)		34-69 (Bb1-A4)						OxfordMusicOnline	3. Menuetto: Moderato e grazioso	https://imslp.org/wiki/Klaviersonaten_(Beethoven,_Ludwig_van)	https://musicbrainz.org/work/563e8800-234e-3b8f-b336-e71d1115b674		https://www.wikidata.org/wiki/Q145699											
beethoven_piano_sonatas	18-4	1: 6/8	1: -3	336	333	1005.0	413.0	411.0	1236.0	(, (, (, 7, 9, ,,  , 8, 0, ), ,,  , (, 8, 1, ,,  , 8, 2, ), ), ,, )	1995.0	2769	1727	2	0	410	Eb	2.3.0	Adrian Nagel (2.3.0)	Victor Zheng	1802	1802	Ludwig van Beethoven	Sonata no. 18	4	Presto con fuoco	op.31/3					2019-03-05	3.02	Apple Macintosh			Sonata no. 18		Ludwig van Beethoven	3.6.2	1.1.1	MS3	MS3/18-4.mscx	0	29-89 (F1-F6)		xml	47-89 (B2-F6)	piano	29-87 (F1-Eb6)	piano					OxfordMusicOnline	4. Presto con fuoco	https://imslp.org/wiki/Klaviersonaten_(Beethoven,_Ludwig_van)	https://musicbrainz.org/work/b10deee7-c8d6-3465-a9ea-61a20a3bca15		https://www.wikidata.org/wiki/Q145699											
beethoven_piano_sonatas	19-1	1: 2/4	1: -2	112	110	220.0	146.0	143.0	286.0		537.0	1270	715	0	0	193	g	2.3.0	Daniel Grote (2.2.0), Hanné Becker (2.3.0)	AN (2.2.0 + 2.3.0)	1797	1797	Ludwig van Beethoven	Sonata no. 19	1	Andante	op.49/1					2017-10-24	3.02	Microsoft Windows			Sonata no. 19; SONATE		Ludwig van Beethoven	3.6.2	1.1.1	MS3	MS3/19-1.mscx	0	31-89 (G1-F6)		capx	47-89 (B2-F6)	Klavier linke Hand	31-75 (G1-Eb5)	Klavier linke Hand					OxfordMusicOnline	1. Andante	https://imslp.org/wiki/Klaviersonaten_(Beethoven,_Ludwig_van)	https://musicbrainz.org/work/8547e452-2d64-31b9-8076-0750bf454cfe		https://www.wikidata.org/wiki/Q146492											
beethoven_piano_sonatas	19-2	1: 6/8	1: 1, 21: -2, 82: 1	165	164	493.5	165.0	164.0	493.5		1146.0	2013	1075	0	0	384	G	2.3.0	Daniel Grote (2.2.0), Adrian Nagel (2.3.0)	Adrian Nagel, Victor Zheng	1797	1797	Ludwig van Beethoven	Sonata no. 19	2	Rondo: Allegro	op.49/1					2017-10-24	3.02	Microsoft Windows			Sonata no. 19		Ludwig van Beethoven	3.6.2	1.1.1	MS3	MS3/19-2.mscx	0	38-89 (D2-F6)		capx	54-89 (F#3-F6)	Klavier linke Hand	38-76 (D2-E5)	Klavier linke Hand					OxfordMusicOnline	2. Rondo: Allegro	https://imslp.org/wiki/Klaviersonaten_(Beethoven,_Ludwig_van)	https://musicbrainz.org/work/c61a2acd-a5ec-3df2-9edb-7d05518cb212		https://www.wikidata.org/wiki/Q146492											
beethoven_piano_sonatas	20-1	1: 2/2	1: 1	122	122	488.0	174.0	174.0	696.0		982.67	1634	1098	0	0	286	G	2.3.0	Lydia Carlisi (2.2.0), John Heilig (2.3.0)	AN	1795	1796	Ludwig van Beethoven	Sonata no. 20	1	Allegro ma non troppo	op.49/2					2019-03-05	3.02	Apple Macintosh			Sonata no. 20		Ludwig van Beethoven	3.6.2	1.1.1	MS3	MS3/20-1.mscx	0	31-88 (G1-E6)		xml	54-88 (F#3-E6)	piano	31-79 (G1-G5)	piano					OxfordMusicOnline	1. Allegro ma non troppo	https://imslp.org/wiki/Klaviersonaten_(Beethoven,_Ludwig_van)	https://musicbrainz.org/work/8cc68ace-398d-3ddc-b614-9ea2ba4bc2e5		https://www.wikidata.org/wiki/Q146492											
beethoven_piano_sonatas	20-2	1: 3/4	1: 1, 69: 0, 87: 1	121	120	360.0	121.0	120.0	360.0		749.75	1280	807	0	0	169	G	2.3.0	Lydia Carlisi (2.2.0), Adrian Nagel (2.3.0)	Victor Zheng	1795	1796	Ludwig van Beethoven	Sonata no. 20	2	Tempo di Menuetto	op.49/2					2019-03-05	3.02	Apple Macintosh			Sonata no. 20		Ludwig van Beethoven	3.6.2	1.1.1	MS3	MS3/20-2.mscx	0	43-88 (G2-E6)		xml	59-88 (B3-E6)	piano	43-74 (G2-D5)	piano					OxfordMusicOnline	2. Tempo di Menuetto	https://imslp.org/wiki/Klaviersonaten_(Beethoven,_Ludwig_van)	https://musicbrainz.org/work/f013473f-725f-34e6-bde0-e9845ea17b7a		https://www.wikidata.org/wiki/Q146492											
beethoven_piano_sonatas	21-1	1: 4/4	1: 0	304	302	1216.0	387.0	386.0	1548.0	(, (, (, 8, 6, ,,  , 8, 7, ), ,,  , (, 8, 8, ,,  , 8, 9, ), ), ,, )	3808.42	6652	3518	0	0	616	C	2.3.0	Adrian Nagel (2.2.0), Amelia Brey (2.3.0)	AB, AN	1803	1804	Ludwig van Beethoven	Sonata no. 21 'Waldstein'	1	Allegro con brio	op.53					2019-03-05	3.02	Apple Macintosh			Sonata no. 21 'Waldstein'		Ludwig van Beethoven	3.6.2	1.1.1	MS3	MS3/21-1.mscx	0	29-93 (F1-A6)		xml	41-93 (F2-A6)	piano	29-84 (F1-C6)	piano					OxfordMusicOnline	1. Allegro con brio	https://imslp.org/wiki/Klaviersonaten_(Beethoven,_Ludwig_van)	https://musicbrainz.org/work/bd6d9d60-ac80-3cac-9d82-28fb02a7b064		https://www.wikidata.org/wiki/Q145699											
beethoven_piano_sonatas	21-2	1: 6/8	1: -1	28	28	84.0	28.0	28.0	84.0		232.12	494	250	0	0	82	F	2.3.0	Adrian Nagel (2.3.0)	VZ	1803	1804	Ludwig van Beethoven	Sonata no. 21 'Waldstein'	2	Introduzione: Adagio molto	op.53					2019-03-05	3.02	Apple Macintosh			Sonata no. 21 'Waldstein'		Ludwig van Beethoven	3.6.2	1.1.1	MS3	MS3/21-2.mscx	0	29-89 (F1-F6)		xml	47-89 (B2-F6)	piano	29-60 (F1-C4)	piano					OxfordMusicOnline	2. Introduzione: Adagio molto	https://imslp.org/wiki/Klaviersonaten_(Beethoven,_Ludwig_van)	https://musicbrainz.org/work/50587852-9cd7-338a-a41a-131967df2ca4		https://www.wikidata.org/wiki/Q145699											
beethoven_piano_sonatas	21-3	1: 2/4, 403: 2/2	1: 0, 176: -3, 313: 0	543	543	1368.0	543.0	543.0	1368.0		3626.33	6532	3979	0	0	739	C	2.3.0	Adrian Nagel (2.3.0)	Victor Zheng	1803	1804	Ludwig van Beethoven	Sonata no. 21 'Waldstein'	3	Rondo: Allegretto moderato - Prestissimo	op.53					2019-03-05	3.02	Apple Macintosh			Sonata no. 21 'Waldstein'		Ludwig van Beethoven	3.6.2	1.1.1	MS3	MS3/21-3.mscx	0	29-93 (F1-A6)		xml	45-93 (A2-A6)	piano	29-79 (F1-G5)	piano					OxfordMusicOnline	3. Rondo: Allegretto moderato - Prestissimo	https://imslp.org/wiki/Klaviersonaten_(Beethoven,_Ludwig_van)	https://musicbrainz.org/work/fe340921-a4cf-3871-939c-bc2e479cacd2		https://www.wikidata.org/wiki/Q145699											
beethoven_piano_sonatas	23-1	1: 12/8	1: -4, 68: 0, 91: -4	264	262	1576.5	264.0	262.0	1576.5		4265.05	6097	3687	0	0	434	f	2.3.0	Daniel Grote (2.2.0), Hanné Becker (2.3.0)	AN	1804	1805	Ludwig van Beethoven	Sonata no. 23 ('Appassionata')	1	Allegro assai	op.57					2017-11-26	3.02	Microsoft Windows	http://musescore.com/user/3797871/scores/3542271		Sonata no. 23 ('Appassionata')		Ludwig van Beethoven	3.6.2	1.1.1	MS3	MS3/23-1.mscx	0	29-96 (F1-C7)		mxl	36-96 (C2-C7)	Piano	29-89 (F1-F6)	Piano					OxfordMusicOnline	1. Allegro assai	https://imslp.org/wiki/Klaviersonaten_(Beethoven,_Ludwig_van)	https://musicbrainz.org/work/c813b9f9-97c5-3e21-8f99-265c0ecef0b8		https://www.wikidata.org/wiki/Q145699											
beethoven_piano_sonatas	23-2	1: 2/4	1: -5	102	97	204.0	145.0	144.0	290.0	(, (, (, 2, 4, ,,  , 2, 5, ), ,,  , (, 2, 6, ,, ), ), ,,  , (, (, 3, 4, ,, ), ,,  , (, 3, 5, ,, ), ), ,,  , (, (, 4, 3, ,, ), ,,  , (, 4, 4, ,, ), ), ,,  , (, (, 5, 2, ,, ), ,,  , (, 5, 3, ,, ), ), )	634.12	1493	882	0	0	220	Db	2.3.0	Daniel Grote (2.2.0), Adrian Nagel (2.3.0)	Victor Zheng	1804	1805	Ludwig van Beethoven	Sonata no. 23 ('Appassionata')	2	Andante con moto	op.57					2017-11-26	3.02	Microsoft Windows	http://musescore.com/user/3797871/scores/3542271		Sonata no. 23 ('Appassionata')		Ludwig van Beethoven	3.6.2	1.1.1	MS3	MS3/23-2.mscx	0	30-92 (Gb1-Ab6)		mxl	48-92 (C3-Ab6)	Piano	30-85 (Gb1-Db6)	Piano					OxfordMusicOnline	2. Andante con moto	https://imslp.org/wiki/Klaviersonaten_(Beethoven,_Ludwig_van)	https://musicbrainz.org/work/8f061e0c-fd76-36ff-8ea0-5c6671e0a183		https://www.wikidata.org/wiki/Q145699											
beethoven_piano_sonatas	23-3	1: 2/4	1: -4	371	361	742.0	569.0	562.0	1138.0	(, (, (, 3, 0, 0, ,,  , 3, 0, 1, ,,  , 3, 0, 2, ,,  , 3, 0, 3, ,,  , 3, 0, 4, ,,  , 3, 0, 5, ,,  , 3, 0, 6, ,,  , 3, 0, 7, ), ,,  , (, 3, 0, 8, ,, ), ), ,,  , (, (, 3, 2, 3, ,, ), ,,  , (, 3, 2, 4, ,, ), ), ,,  , (, (, 3, 3, 4, ,, ), ,,  , (, 3, 3, 5, ,, ), ), )	2023.25	4820	2650	0	0	395	f	2.3.0	Daniel Grote (2.2.0), Adrian Nagel (2.3.0)	Victor Zheng	1804	1805	Ludwig van Beethoven	Sonata no. 23 ('Appassionata')	3	Allegro ma non troppo - Presto	op.57					2017-11-26	3.02	Microsoft Windows	http://musescore.com/user/3797871/scores/3542271		Sonata no. 23 ('Appassionata')		Ludwig van Beethoven	3.6.2	1.1.1	MS3	MS3/23-3.mscx	0	29-94 (F1-Bb6)		mxl	42-94 (Gb2-Bb6)	Piano	29-85 (F1-Db6)	Piano					OxfordMusicOnline	3. Allegro ma non troppo - Presto	https://imslp.org/wiki/Klaviersonaten_(Beethoven,_Ludwig_van)	https://musicbrainz.org/work/810e6450-7e87-329d-9739-687406e80dba		https://www.wikidata.org/wiki/Q145699											
beethoven_piano_sonatas	24-1	1: 2/4, 5: 4/4	1: 6	109	105	424.0	207.0	205.0	816.0	(, (, (, 3, 9, ,,  , 4, 0, ), ,,  , (, 4, 1, ,, ), ), ,,  , (, (, 1, 0, 8, ,, ), ,,  , (, 1, 0, 9, ,, ), ), )	1349.75	2142	1216	0	0	286	F#	2.3.0	Adrian Nagel (2.2.0), Hanné Becker (2.3.0)	AN	1809	1809	Ludwig van Beethoven	Sonata no. 24	1	Adagio cantabile - Allegro ma non broppo	op.78					2019-03-05	3.02	Apple Macintosh			Sonata no. 24		Ludwig van Beethoven	3.6.2	1.1.1	MS3	MS3/24-1.mscx	0	30-92 (F#1-G#6)		xml	53-92 (E#3-G#6)	piano	30-78 (F#1-F#5)	piano					OxfordMusicOnline	1. Adagio cantabile - Allegro ma non broppo	https://imslp.org/wiki/Klaviersonaten_(Beethoven,_Ludwig_van)	https://musicbrainz.org/work/db69f268-01ba-35ef-a151-39dff04e7fff		https://www.wikidata.org/wiki/Q146631											
beethoven_piano_sonatas	24-2	1: 2/4	1: 6	183	183	370.5	183.0	183.0	370.5		792.5	1813	1140	0	0	317	F#	2.3.0	Adrian Nagel (2.3.0)	Victor Zheng	1809	1809	Ludwig van Beethoven	Sonata no. 24	2	Allegro vivace	op.78					2019-03-05	3.02	Apple Macintosh			Sonata no. 24		Ludwig van Beethoven	3.6.2	1.1.1	MS3	MS3/24-2.mscx	0	30-94 (F#1-A#6)		xml	44-94 (G#2-A#6)	piano	30-93 (F#1-A6)	piano					OxfordMusicOnline	2. Allegro vivace	https://imslp.org/wiki/Klaviersonaten_(Beethoven,_Ludwig_van)	https://musicbrainz.org/work/d3ad3708-019b-36bb-a99e-80b1f3e97482		https://www.wikidata.org/wiki/Q146631											
beethoven_piano_sonatas	26-1	1: 2/4, 17: 2/2	1: -3	257	255	996.0	308.0	307.0	1200.0	(, (, (, 6, 8, ,,  , 6, 9, ), ,,  , (, 7, 0, ,,  , 7, 1, ), ), ,, )	3049.92	2681	1386	0	0	537	Eb	2.3.0	Adrian Nagel (2.2.0), John Heilig (2.3.0)	AN	1809	1810	Ludwig van Beethoven	Sonata no. 26 'Les Adieux'	1	Das Lebewohl: Adagio - Allegro	op.81a					2019-03-05	3.02	Apple Macintosh			Sonata no. 26 'Les Adieux'		Ludwig van Beethoven	3.6.2	1.1.1	MS3	MS3/26-1.mscx	0	29-96 (F1-C7)		xml	46-96 (Bb2-C7)	piano	29-82 (F1-Bb5)	piano					OxfordMusicOnline	1. Das Lebewohl: Adagio - Allegro	https://imslp.org/wiki/Klaviersonaten_(Beethoven,_Ludwig_van)	https://musicbrainz.org/work/c77882db-f275-394f-a59c-7f37061d240f		https://www.wikidata.org/wiki/Q145699											
beethoven_piano_sonatas	26-2	1: 2/4	1: -3	42	42	84.0	42.0	42.0	84.0		268.0	867	440	0	0	127	Eb	2.3.0	Adrian Nagel (2.2.0), Amelia Brey (2.3.0)	AB, Victor Zheng	1809	1810	Ludwig van Beethoven	Sonata no. 26 'Les Adieux'	2	Abwesenheit: Andante espressivo	op.81a					2019-03-05	3.02	Apple Macintosh			Sonata no. 26 'Les Adieux'		Ludwig van Beethoven	3.6.2	1.1.1	MS3	MS3/26-2.mscx	0	29-92 (F1-Ab6)		xml	55-92 (G3-Ab6)		29-69 (F1-A4)						OxfordMusicOnline	2. Abwesenheit: Andante espressivo	https://imslp.org/wiki/Klaviersonaten_(Beethoven,_Ludwig_van)	https://musicbrainz.org/work/a6e3a8dd-affd-3e3f-9924-21ade3626e8e		https://www.wikidata.org/wiki/Q145699											
beethoven_piano_sonatas	26-3	1: 6/8	1: -3	197	196	591.0	267.0	267.0	801.0	(, (, (, 8, 1, ,, ), ,,  , (, 8, 2, ,, ), ), ,, )	1824.75	3861	1853	0	0	317	Eb	2.3.0	Adrian Nagel (2.3.0)	VZ	1809	1810	Ludwig van Beethoven	Sonata no. 26 'Les Adieux'	3	Das Wiedersehen: Vivacissimamente	op.81a					2019-03-05	3.02	Apple Macintosh			Sonata no. 26 'Les Adieux'		Ludwig van Beethoven	3.6.2	1.1.1	MS3	MS3/26-3.mscx	0	29-101 (F1-F7)		xml	46-101 (Bb2-F7)	piano	29-82 (F1-Bb5)	piano					OxfordMusicOnline	3. Das Wiedersehen: Vivacissimamente	https://imslp.org/wiki/Klaviersonaten_(Beethoven,_Ludwig_van)	https://musicbrainz.org/work/f0ef7021-e61e-331d-9322-2925bf1d2f9a		https://www.wikidata.org/wiki/Q145699											
beethoven_piano_sonatas	30-1	1: 2/4, 10: 3/4, 17: 2/4, 60: 3/4, 69: 2/4	1: 4, 63: 0, 65: 4	103	99	218.0	103.0	99.0	218.0		695.0	1553	975	0	0	252	E	2.3.0	Adrian Nagel (2.2.0), Amelia Brey (2.3.0)	AB, AN	1820	1820	Ludwig van Beethoven	Sonata no. 30	1	Vivace ma non troppo - Adagio espressivo	op.109					2019-03-05	3.02	Apple Macintosh			Sonata no. 30		Ludwig van Beethoven	3.6.2	1.1.1	MS3	MS3/30-1.mscx	0	27-95 (D#1-B6)		xml	40-95 (E2-B6)	piano	27-95 (D#1-B6)	piano					OxfordMusicOnline	1. Vivace ma non troppo - Adagio espressivo	https://imslp.org/wiki/Klaviersonaten_(Beethoven,_Ludwig_van)	https://musicbrainz.org/work/9cb1817a-12b0-3717-aa38-7cd6b57fc4f7	https://viaf.org/viaf/179823640	https://www.wikidata.org/wiki/Q145699											
beethoven_piano_sonatas	30-2	1: 6/8	1: 1	177	177	531.0	177.0	177.0	531.0		1551.5	1464	793	0	0	320	e	2.3.0	Adrian Nagel (2.3.0)	Victor Zheng	1820	1820	Ludwig van Beethoven	Sonata no. 30	2	Prestissimo	op.109					2019-03-05	3.02	Apple Macintosh			Sonata no. 30		Ludwig van Beethoven	3.6.2	1.1.1	MS3	MS3/30-2.mscx	0	28-93 (E1-A6)		xml	43-93 (G2-A6)	piano	28-76 (E1-E5)	piano					OxfordMusicOnline	2. Prestissimo	https://imslp.org/wiki/Klaviersonaten_(Beethoven,_Ludwig_van)	https://musicbrainz.org/work/de44b358-aaa8-3b1f-8585-cea2c572af7a	https://viaf.org/viaf/179823640	https://www.wikidata.org/wiki/Q145699											
beethoven_piano_sonatas	30-3	1: 3/4, 68: 2/4, 100: 9/8, 120: 2/2, 160: 3/4, 164: 9/8, 168: 3/4	1: 4	211	203	673.5	252.0	248.0	814.5	(, (, (, 2, 4, ,, ), ,,  , (, 2, 5, ,, ), ), ,,  , (, (, 3, 3, ,,  , 3, 4, ), ,,  , (, 3, 5, ,, ), ), ,,  , (, (, 1, 0, 7, ,,  , 1, 0, 8, ), ,,  , (, 1, 0, 9, ,,  , 1, 1, 0, ), ), ,,  , (, (, 1, 1, 7, ,,  , 1, 1, 8, ), ,,  , (, 1, 1, 9, ,, ), ), )	2061.96	4118	2135	0	0	656	E	2.3.0	Adrian Nagel (2.3.0)	Victor Zheng	1820	1820	Ludwig van Beethoven	Sonata no. 30	3	Gesangvoll, mit innigster Empfindung: Andante molto cantabile ed espressivo	op.109					2020-04-29	3.02	Linux			Sonata no. 30		Ludwig van Beethoven	3.6.2	1.1.1	MS3	MS3/30-3.mscx	0	30-95 (F#1-B6)		xml	47-95 (B2-B6)		30-84 (F#1-C6)						OxfordMusicOnline	3. Gesangvoll, mit innigster Empfindung: Andante molto cantabile ed espressivo	https://imslp.org/wiki/Klaviersonaten_(Beethoven,_Ludwig_van)	https://musicbrainz.org/work/5e34dd23-fe25-3f7f-9762-ac128c7b26eb	https://viaf.org/viaf/179823640	https://www.wikidata.org/wiki/Q145699											
beethoven_piano_sonatas	31-1	1: 3/4	1: -4, 69: 4, 78: -4	116	116	348.0	116.0	116.0	348.0		1107.25	2706	1524	0	0	339	Ab	2.3.0	Adrian Nagel (2.2.0), John Heilig (2.3.0)	AN	1821	1822	Ludwig van Beethoven	Sonata no. 31	1	Moderato cantabile molto espressivo	op.110					2019-03-05	3.02	Apple Macintosh			Sonata no. 31		Ludwig van Beethoven	3.6.2	1.1.1	MS3	MS3/31-1.mscx	0	29-94 (F1-Bb6)		xml	36-94 (C2-Bb6)		29-80 (F1-Ab5)						OxfordMusicOnline	1. Moderato cantabile molto espressivo	https://imslp.org/wiki/Klaviersonaten_(Beethoven,_Ludwig_van)	https://musicbrainz.org/work/5102b059-2457-30a8-8013-d45acf9ed266	https://viaf.org/viaf/179823640	https://www.wikidata.org/wiki/Q145699											
beethoven_piano_sonatas	31-2	1: 2/4	1: -4, 43: -5, 98: -4	162	158	324.0	230.0	228.0	460.0	(, (, (, 4, 0, ,,  , 4, 1, ), ,,  , (, 4, 2, ,, ), ), ,,  , (, (, 1, 4, 5, ,,  , 1, 4, 6, ), ,,  , (, 1, 4, 7, ,, ), ), )	977.0	926	399	0	0	201	f	2.3.0	Adrian Nagel, Victor Zheng (2.3.0)	AN	1821	1822	Ludwig van Beethoven	Sonata no. 31	2	Allegro molto	op.110					2019-03-05	3.02	Apple Macintosh			Sonata no. 31		Ludwig van Beethoven	3.6.2	1.1.1	MS3	MS3/31-2.mscx	0	29-94 (F1-Bb6)		xml	49-94 (Db3-Bb6)	piano	29-90 (F1-Gb6)	piano					OxfordMusicOnline	2. Allegro molto	https://imslp.org/wiki/Klaviersonaten_(Beethoven,_Ludwig_van)	https://musicbrainz.org/work/e83b7804-7b03-37f9-bfed-f8ab96a49e85	https://viaf.org/viaf/179823640	https://www.wikidata.org/wiki/Q145699											
